adsorption_energy,adsorbed_molecule,adsorbed_molecule_encoded
-7.732067,H2O_10,5
-18.80861,H2O_10,5
-6.730735,H2O_10,5
-36.430969,H2O_10,5
-12.465962,H2O_10,5
-18.532492,H2O_10,5
-27.71372,H2O_10,5
-5.596938,H2O_10,5
-6.938689001,H2O_10,5
-53.415814,H2O_10,5
-15.068476,H2O_10,5
-5.339462999,H2O_10,5
-41.150665,H2O_10,5
-63.095945,H2O_10,5
-26.056242,H2O_10,5
-29.631138,H2O_10,5
-13.671413,H2O_10,5
5.571860001,H2O_10,5
-17.423558,H2O_10,5
-9.195556001,H2O_10,5
-32.473996,H2O_10,5
-29.31738,H2O_10,5
-46.422492,H2O_10,5
-51.793271,H2O_10,5
-18.62215,H2O_10,5
-68.278918,H2O_10,5
-16.554254,H2O_10,5
-23.563098,H2O_10,5
-33.752119,H2O_10,5
-34.607019,H2O_10,5
-47.230485,H2O_10,5
-20.743394,H2O_10,5
-32.369296,H2O_10,5
-3.221401001,H2O_10,5
-51.235699,H2O_10,5
-20.286247,H2O_10,5
-33.155042,H2O_10,5
-15.402271,H2O_10,5
-18.19842,H2O_10,5
-61.599935,H2O_10,5
-9.694048,H2O_10,5
0.723253001,H2O_10,5
-48.162528,H2O_10,5
-20.49766,H2O_10,5
-5.66929,H2O_10,5
-16.233938,H2O_10,5
-46.165056,H2O_10,5
-12.841863,H2O_10,5
-6.485412,H2O_10,5
-21.750212,H2O_10,5
-6.789043,H2O_10,5
-22.47462,H2O_10,5
-38.364987,H2O_10,5
-37.21364,H2O_10,5
-41.597439,H2O_10,5
-35.81467,H2O_10,5
-47.902556,H2O_10,5
-63.176374,H2O_10,5
-15.352718,H2O_10,5
-23.485251,H2O_10,5
-20.02198,H2O_10,5
-24.085621,H2O_10,5
4.017991001,H2O_10,5
-23.305604,H2O_10,5
0.685298,H2O_10,5
-22.595193,H2O_10,5
-7.599381,H2O_10,5
-1.146663998,H2O_10,5
-21.092851,H2O_10,5
-38.161549,H2O_10,5
-40.87658,H2O_10,5
-43.783494,H2O_10,5
-21.789414,H2O_10,5
-35.586771,H2O_10,5
-40.367064,H2O_10,5
-30.503813,H2O_10,5
-26.110018,H2O_10,5
-22.630819,H2O_10,5
-23.237368,H2O_10,5
-62.428491,H2O_10,5
-28.753428,H2O_10,5
-40.030061,H2O_10,5
-60.083528,H2O_10,5
-43.043669,H2O_10,5
-46.279206,H2O_10,5
-43.387387,H2O_10,5
-63.025458,H2O_10,5
-6.590473001,H2O_10,5
-34.451555,H2O_10,5
-43.908205,H2O_10,5
-17.311187,H2O_10,5
-27.657534,H2O_10,5
-25.141874,H2O_10,5
-36.646839,H2O_10,5
-43.79553,H2O_10,5
-5.663545999,H2O_10,5
-41.924362,H2O_10,5
-50.753646,H2O_10,5
-30.495183,H2O_10,5
-62.592833,H2O_10,5
-29.140311,H2O_10,5
-46.655348,H2O_10,5
-22.981992,H2O_10,5
-26.339057,H2O_10,5
6.512348,H2O_10,5
-39.009205,H2O_10,5
-25.633552,H2O_10,5
-27.198963,H2O_10,5
-33.976815,H2O_10,5
-3.320685999,H2O_10,5
2.053329,H2O_10,5
-28.925262,H2O_10,5
-35.863691,H2O_10,5
-56.742708,H2O_10,5
-64.798068,H2O_10,5
26.023518,H2O_10,5
-28.084362,H2O_10,5
-34.827323,H2O_10,5
-7.514517,H2O_10,5
0.718373,H2O_10,5
-11.112663,H2O_10,5
-36.408603,H2O_10,5
-30.21172,H2O_10,5
-40.117195,H2O_10,5
-3.444682999,H2O_10,5
-20.02562,H2O_10,5
-32.442176,H2O_10,5
-10.838649,H2O_10,5
-45.042053,H2O_10,5
-28.83406,H2O_10,5
-54.245157,H2O_10,5
-44.098069,H2O_10,5
-46.041377,H2O_10,5
-38.141017,H2O_10,5
-21.899745,H2O_10,5
-8.095999999,H2O_10,5
-24.541889,H2O_10,5
-0.839077001,H2O_10,5
-31.195923,H2O_10,5
-55.077067,H2O_10,5
-26.742237,H2O_10,5
-57.984079,H2O_10,5
-40.668241,H2O_10,5
-82.275997,H2O_10,5
-47.467847,H2O_10,5
5.200516,H2O_10,5
-17.494063,H2O_10,5
-48.645952,H2O_10,5
-21.258431,H2O_10,5
-59.778751,H2O_10,5
-13.992496,H2O_10,5
-41.997091,H2O_10,5
-13.252716,H2O_10,5
-16.558792,H2O_10,5
-51.402213,H2O_10,5
-47.269203,H2O_10,5
4.115827,H2O_10,5
-1.75377,H2O_10,5
-12.864615,H2O_10,5
-15.756327,H2O_10,5
-19.416182,H2O_10,5
-8.842234,H2O_10,5
-42.252032,H2O_10,5
-16.114427,H2O_10,5
-32.004359,H2O_10,5
-36.156257,H2O_10,5
-32.977887,H2O_10,5
-18.669489,H2O_10,5
-29.926206,H2O_10,5
-19.830229,H2O_10,5
-34.858653,H2O_10,5
10.517534,H2O_10,5
-41.025347,H2O_10,5
-22.877066,H2O_10,5
-23.952417,H2O_10,5
-39.147782,H2O_10,5
-28.896228,H2O_10,5
-31.664447,H2O_10,5
-4.560490999,H2O_10,5
-43.168327,H2O_10,5
-3.719136001,H2O_10,5
-38.522349,H2O_10,5
-17.912056,H2O_10,5
-33.774239,H2O_10,5
-36.468183,H2O_10,5
-32.860109,H2O_10,5
-21.986227,H2O_10,5
-21.436301,H2O_10,5
-22.008349,H2O_10,5
-42.620792,H2O_10,5
-10.870345,H2O_10,5
-26.246776,H2O_10,5
-0.122344,H2O_10,5
-37.182736,H2O_10,5
-31.497883,H2O_10,5
-26.323137,H2O_10,5
-15.699138,H2O_10,5
-28.475001,H2O_10,5
-45.529687,H2O_10,5
-20.107679,H2O_10,5
-38.480623,H2O_10,5
-9.537332998,H2O_10,5
-40.380377,H2O_10,5
-32.045768,H2O_10,5
-38.702048,H2O_10,5
-15.027844,H2O_10,5
-23.294172,H2O_10,5
-30.434147,H2O_10,5
-17.312509,H2O_10,5
9.343661999,H2O_10,5
-12.662103,H2O_10,5
-20.745183,H2O_10,5
-19.843676,H2O_10,5
-33.779814,H2O_10,5
-25.146045,H2O_10,5
-34.418058,H2O_10,5
-45.425974,H2O_10,5
-32.240445,H2O_10,5
-15.367341,H2O_10,5
-49.096344,H2O_10,5
-29.110941,H2O_10,5
-26.474198,H2O_10,5
-33.430292,H2O_10,5
-5.519296,H2O_10,5
-39.718854,H2O_10,5
-16.8196,H2O_10,5
-50.050316,H2O_10,5
-44.216517,H2O_10,5
-30.567956,H2O_10,5
-13.364316,H2O_10,5
-37.386563,H2O_10,5
-21.902455,H2O_10,5
-29.888906,H2O_10,5
-25.39927,H2O_10,5
-26.139822,H2O_10,5
-44.790251,H2O_10,5
-16.826944,H2O_10,5
-21.783885,H2O_10,5
-36.366609,H2O_10,5
-34.484548,H2O_10,5
-12.811269,H2O_10,5
-48.694278,H2O_10,5
-9.151723,H2O_10,5
-13.93883,H2O_10,5
-8.562958,H2O_10,5
-46.283258,H2O_10,5
-20.175834,H2O_10,5
-41.959789,H2O_10,5
-35.737708,H2O_10,5
-39.008621,H2O_10,5
-47.477348,H2O_10,5
-16.022169,H2O_10,5
-59.23915,H2O_10,5
-29.258936,H2O_10,5
-25.624695,H2O_10,5
-15.292098,H2O_10,5
-33.035007,H2O_10,5
-8.964286,H2O_10,5
-29.271934,H2O_10,5
-33.13706,H2O_10,5
-9.206361,H2O_10,5
-38.491849,H2O_10,5
-33.256104,H2O_10,5
-12.265923,H2O_10,5
-13.649211,H2O_10,5
-36.063941,H2O_10,5
-17.427067,H2O_10,5
2.260184,H2O_10,5
-28.730839,H2O_10,5
-48.151351,H2O_10,5
-6.814283999,H2O_10,5
-15.309873,H2O_10,5
-34.141555,H2O_10,5
-14.447365,H2O_10,5
-32.871037,H2O_10,5
-52.20955,H2O_10,5
-34.073388,H2O_10,5
-21.563541,H2O_10,5
-39.897401,H2O_10,5
-35.420018,H2O_10,5
-43.640218,H2O_10,5
-51.234515,H2O_10,5
-1.385547001,H2O_10,5
-34.593298,H2O_10,5
-45.209086,H2O_10,5
-1.107875999,H2O_10,5
-60.154268,H2O_10,5
-18.164466,H2O_10,5
-34.992846,H2O_10,5
-33.978225,H2O_10,5
-29.53352,H2O_10,5
-25.859834,H2O_10,5
-37.63667,H2O_10,5
-51.075825,H2O_10,5
-16.003102,H2O_10,5
-11.129225,H2O_10,5
-28.930474,H2O_10,5
-13.060962,H2O_10,5
-32.820949,H2O_10,5
-46.003791,H2O_10,5
-12.652575,H2O_10,5
-50.013006,H2O_10,5
-21.537486,H2O_10,5
-47.071593,H2O_10,5
-66.296628,H2O_10,5
-36.882098,H2O_10,5
-18.542209,H2O_10,5
-35.108577,H2O_10,5
-17.8198,H2O_10,5
-15.299514,H2O_10,5
-50.603967,H2O_10,5
-18.458336,H2O_10,5
-47.378879,H2O_10,5
-29.819479,H2O_10,5
-27.006826,H2O_10,5
-28.290623,H2O_10,5
-5.775840999,H2O_10,5
-34.41427,H2O_10,5
-14.148585,H2O_10,5
-51.724273,H2O_10,5
-46.20681,H2O_10,5
-28.969999,H2O_10,5
-48.13925,H2O_10,5
-24.520342,H2O_10,5
-6.758372,H2O_10,5
-19.807077,H2O_10,5
-11.641698,H2O_10,5
-7.959464,H2O_10,5
-11.322758,H2O_10,5
-34.214766,H2O_10,5
6.258199001,H2O_10,5
-2.358791,H2O_10,5
-9.309738,H2O_10,5
-35.801507,H2O_10,5
-28.28111,H2O_10,5
-65.797452,H2O_10,5
-52.366236,H2O_10,5
-54.710679,H2O_10,5
-23.222797,H2O_10,5
-40.710468,H2O_10,5
-26.605655,H2O_10,5
-28.673759,H2O_10,5
-36.466024,H2O_10,5
-37.028865,H2O_10,5
-20.156364,H2O_10,5
11.210294,H2O_10,5
-16.027327,H2O_10,5
-26.835181,H2O_10,5
-33.664163,H2O_10,5
-24.157396,H2O_10,5
-40.670247,H2O_10,5
-28.445766,H2O_10,5
-16.058061,H2O_10,5
-68.283233,H2O_10,5
-27.293571,H2O_10,5
-35.137683,H2O_10,5
-44.443665,H2O_10,5
-17.945379,H2O_10,5
-26.748021,H2O_10,5
-39.509104,H2O_10,5
-59.298706,H2O_10,5
-18.743413,H2O_10,5
-36.917594,H2O_10,5
-61.232261,H2O_10,5
-24.318028,H2O_10,5
-22.892934,H2O_10,5
-43.962222,H2O_10,5
-2.926936999,H2O_10,5
-17.549823,H2O_10,5
-26.431178,H2O_10,5
-40.263818,H2O_10,5
-24.274874,H2O_10,5
-44.58534,H2O_10,5
-37.685048,H2O_10,5
-42.169425,H2O_10,5
-30.236903,H2O_10,5
-51.986628,H2O_10,5
-2.566285001,H2O_10,5
-15.3547,H2O_10,5
-25.341269,H2O_10,5
-16.451965,H2O_10,5
-38.314613,H2O_10,5
-15.261056,H2O_10,5
-20.072015,H2O_10,5
-57.913246,H2O_10,5
-27.859864,H2O_10,5
-36.699734,H2O_10,5
-31.006102,H2O_10,5
-24.249405,H2O_10,5
-71.043029,H2O_10,5
-35.976861,H2O_10,5
-19.799891,H2O_10,5
-43.228114,H2O_10,5
-55.020877,H2O_10,5
-32.546832,H2O_10,5
-13.195954,H2O_10,5
-32.066975,H2O_10,5
-24.870348,H2O_10,5
1.120922,H2O_10,5
-5.140789999,H2O_10,5
-65.792938,H2O_10,5
-50.009885,H2O_10,5
-14.106393,H2O_10,5
-31.428929,H2O_10,5
-36.130007,H2O_10,5
-63.209939,H2O_10,5
-7.542097,H2O_10,5
-10.147355,H2O_10,5
12.517322,H2O_10,5
-52.071891,H2O_10,5
-31.17475,H2O_10,5
-30.264825,H2O_10,5
-52.092389,H2O_10,5
-43.275093,H2O_10,5
-29.740404,H2O_10,5
-38.255134,H2O_10,5
-56.076832,H2O_10,5
-11.901114,H2O_10,5
-27.272782,H2O_10,5
-38.0825,H2O_10,5
-62.211008,H2O_10,5
-33.073946,H2O_10,5
-33.46073,H2O_10,5
-1.478995,H2O_10,5
-25.969837,H2O_10,5
-23.222287,H2O_10,5
-56.646281,H2O_10,5
-53.253772,H2O_10,5
-14.713714,H2O_10,5
-35.358855,H2O_10,5
-58.463886,H2O_10,5
7.809908,H2O_10,5
-9.183941,H2O_10,5
-4.306487,H2O_10,5
1.079062999,H2O_10,5
-36.513809,H2O_10,5
-28.34707,H2O_10,5
-43.471638,H2O_10,5
-14.333463,H2O_10,5
-29.070131,H2O_10,5
-5.376306999,H2O_10,5
-29.419684,H2O_10,5
-15.722175,H2O_10,5
-25.946815,H2O_10,5
-4.604299001,H2O_10,5
-17.436726,H2O_10,5
-40.611372,H2O_10,5
-20.702229,H2O_10,5
-10.050652,H2O_10,5
-19.055041,H2O_10,5
-56.119931,H2O_10,5
-25.244748,H2O_10,5
-31.153902,H2O_10,5
-48.306667,H2O_10,5
-18.93155,H2O_10,5
-17.448231,H2O_10,5
-8.578088,H2O_10,5
-17.503506,H2O_10,5
-42.695639,H2O_10,5
-48.135134,H2O_10,5
-21.851528,H2O_10,5
-33.978577,H2O_10,5
-4.692315,H2O_10,5
-8.007388,H2O_10,5
5.691456,H2O_10,5
-51.564384,H2O_10,5
-23.469385,H2O_10,5
5.877695,H2O_10,5
-20.685355,H2O_10,5
-50.101852,H2O_10,5
-3.988989,H2O_10,5
-17.908406,H2O_10,5
-15.72702,H2O_10,5
-18.679649,H2O_10,5
-36.845736,H2O_10,5
-23.557019,H2O_10,5
-22.841754,H2O_10,5
-34.235435,H2O_10,5
-42.442664,H2O_10,5
-43.164804,H2O_10,5
-19.577586,H2O_10,5
-29.487994,H2O_10,5
-21.548757,H2O_10,5
-24.253885,H2O_10,5
-28.097463,H2O_10,5
-27.662186,H2O_10,5
-41.624441,H2O_10,5
-44.113802,H2O_10,5
-31.037966,H2O_10,5
-54.156014,H2O_10,5
-24.623078,H2O_10,5
-45.942756,H2O_10,5
-25.667514,H2O_10,5
-17.421528,H2O_10,5
-19.195832,H2O_10,5
-37.354531,H2O_10,5
-62.713586,H2O_10,5
-46.786883,H2O_10,5
-37.320161,H2O_10,5
-10.749687,H2O_10,5
-14.794847,H2O_10,5
-40.991016,H2O_10,5
-55.193941,H2O_10,5
-28.156688,H2O_10,5
-26.217237,H2O_10,5
-24.557744,H2O_10,5
-22.633747,H2O_10,5
-23.444309,H2O_10,5
-28.803926,H2O_10,5
-36.293072,H2O_10,5
-11.852666,H2O_10,5
-38.096408,H2O_10,5
-42.087984,H2O_10,5
-31.528293,H2O_10,5
-31.409277,H2O_10,5
-33.680075,H2O_10,5
-30.749055,H2O_10,5
-47.027263,H2O_10,5
-25.038802,H2O_10,5
-25.603679,H2O_10,5
-33.017815,H2O_10,5
-11.052807,H2O_10,5
-33.703026,H2O_10,5
-49.387032,H2O_10,5
-26.444936,H2O_10,5
-23.766219,H2O_10,5
-27.755279,H2O_10,5
-39.594215,H2O_10,5
-26.8412,H2O_10,5
-57.302101,H2O_10,5
-50.449522,H2O_10,5
-29.46851,H2O_10,5
-37.211814,H2O_10,5
-18.103346,H2O_10,5
-35.506518,H2O_10,5
-0.207477999,H2O_10,5
-23.491997,H2O_10,5
-60.497879,H2O_10,5
-18.997385,H2O_10,5
-26.018751,H2O_10,5
-22.742867,H2O_10,5
-33.454387,H2O_10,5
-39.995938,H2O_10,5
-29.485442,H2O_10,5
-25.563654,H2O_10,5
-32.134579,H2O_10,5
-39.916605,H2O_10,5
-13.664504,H2O_10,5
-39.208849,H2O_10,5
-58.693831,H2O_10,5
-25.886408,H2O_10,5
-27.240437,H2O_10,5
-9.248853999,H2O_10,5
-39.19619,H2O_10,5
-17.741992,H2O_10,5
-33.252261,H2O_10,5
-30.369222,H2O_10,5
-46.603071,H2O_10,5
-34.325755,H2O_10,5
-0.13741,H2O_10,5
-44.600025,H2O_10,5
-44.565764,H2O_10,5
-15.622878,H2O_10,5
-48.808648,H2O_10,5
-3.402743,H2O_10,5
-11.947984,H2O_10,5
-24.197877,H2O_10,5
-30.976993,H2O_10,5
-13.086533,H2O_10,5
-20.582861,H2O_10,5
-32.813815,H2O_10,5
-51.534272,H2O_10,5
64.948692,C3H6O_5,0
74.138016,C3H6O_5,0
60.553274,C3H6O_5,0
70.315286,C3H6O_5,0
61.073148,C3H6O_5,0
76.991585,C3H6O_5,0
73.44351,C3H6O_5,0
57.204485,C3H6O_5,0
65.12401,C3H6O_5,0
58.97639,C3H6O_5,0
70.158173,C3H6O_5,0
65.18685,C3H6O_5,0
64.831646,C3H6O_5,0
63.921332,C3H6O_5,0
53.304737,C3H6O_5,0
63.96289,C3H6O_5,0
62.19652,C3H6O_5,0
65.158042,C3H6O_5,0
70.367371,C3H6O_5,0
59.373524,C3H6O_5,0
70.899419,C3H6O_5,0
67.122278,C3H6O_5,0
67.019499,C3H6O_5,0
57.892626,C3H6O_5,0
66.072084,C3H6O_5,0
50.848764,C3H6O_5,0
57.748525,C3H6O_5,0
57.632148,C3H6O_5,0
62.084741,C3H6O_5,0
60.263165,C3H6O_5,0
67.49673,C3H6O_5,0
76.79882,C3H6O_5,0
74.495233,C3H6O_5,0
76.527008,C3H6O_5,0
54.560676,C3H6O_5,0
68.966165,C3H6O_5,0
64.430953,C3H6O_5,0
67.840719,C3H6O_5,0
77.317024,C3H6O_5,0
65.599409,C3H6O_5,0
75.591637,C3H6O_5,0
77.051936,C3H6O_5,0
63.630181,C3H6O_5,0
76.052484,C3H6O_5,0
64.060354,C3H6O_5,0
57.330714,C3H6O_5,0
59.79955,C3H6O_5,0
56.578046,C3H6O_5,0
63.156094,C3H6O_5,0
65.775967,C3H6O_5,0
73.944917,C3H6O_5,0
73.222018,C3H6O_5,0
66.598766,C3H6O_5,0
80.915285,C3H6O_5,0
66.142321,C3H6O_5,0
68.831683,C3H6O_5,0
77.634089,C3H6O_5,0
66.708745,C3H6O_5,0
74.024755,C3H6O_5,0
66.13735,C3H6O_5,0
67.643827,C3H6O_5,0
67.928515,C3H6O_5,0
70.381704,C3H6O_5,0
68.976623,C3H6O_5,0
63.261235,C3H6O_5,0
74.133003,C3H6O_5,0
63.45463,C3H6O_5,0
70.442437,C3H6O_5,0
67.749285,C3H6O_5,0
66.110902,C3H6O_5,0
64.665533,C3H6O_5,0
71.148557,C3H6O_5,0
82.949617,C3H6O_5,0
73.459952,C3H6O_5,0
62.754452,C3H6O_5,0
71.503655,C3H6O_5,0
74.965971,C3H6O_5,0
64.61226,C3H6O_5,0
59.379675,C3H6O_5,0
59.094044,C3H6O_5,0
65.225384,C3H6O_5,0
69.481252,C3H6O_5,0
70.960594,C3H6O_5,0
77.665783,C3H6O_5,0
68.082899,C3H6O_5,0
61.214227,C3H6O_5,0
65.283598,C3H6O_5,0
68.014451,C3H6O_5,0
60.343544,C3H6O_5,0
59.722495,C3H6O_5,0
64.950477,C3H6O_5,0
68.852297,C3H6O_5,0
61.818672,C3H6O_5,0
64.800171,C3H6O_5,0
71.5733,C3H6O_5,0
77.247973,C3H6O_5,0
68.803855,C3H6O_5,0
59.007921,C3H6O_5,0
66.918121,C3H6O_5,0
56.474808,C3H6O_5,0
66.314946,C3H6O_5,0
64.807573,C3H6O_5,0
65.373497,C3H6O_5,0
60.628457,C3H6O_5,0
65.730365,C3H6O_5,0
67.240295,C3H6O_5,0
62.96163,C3H6O_5,0
64.754155,C3H6O_5,0
73.259691,C3H6O_5,0
69.604013,C3H6O_5,0
67.439415,C3H6O_5,0
65.26127,C3H6O_5,0
64.947011,C3H6O_5,0
71.396547,C3H6O_5,0
68.475759,C3H6O_5,0
73.271116,C3H6O_5,0
70.657051,C3H6O_5,0
66.581155,C3H6O_5,0
62.401189,C3H6O_5,0
58.130869,C3H6O_5,0
59.677422,C3H6O_5,0
66.37567,C3H6O_5,0
66.202352,C3H6O_5,0
66.566656,C3H6O_5,0
64.694581,C3H6O_5,0
68.63022,C3H6O_5,0
67.439909,C3H6O_5,0
73.502042,C3H6O_5,0
59.187713,C3H6O_5,0
74.495893,C3H6O_5,0
74.788273,C3H6O_5,0
72.09812,C3H6O_5,0
68.241085,C3H6O_5,0
74.460304,C3H6O_5,0
74.603992,C3H6O_5,0
72.181265,C3H6O_5,0
66.271059,C3H6O_5,0
61.438319,C3H6O_5,0
64.862944,C3H6O_5,0
67.649372,C3H6O_5,0
80.996371,C3H6O_5,0
72.433374,C3H6O_5,0
76.696515,C3H6O_5,0
56.509022,C3H6O_5,0
67.932361,C3H6O_5,0
64.607798,C3H6O_5,0
68.107995,C3H6O_5,0
86.469223,C3H6O_5,0
67.950807,C3H6O_5,0
68.018835,C3H6O_5,0
58.59168,C3H6O_5,0
73.771391,C3H6O_5,0
79.556214,C3H6O_5,0
73.407965,C3H6O_5,0
70.92978,C3H6O_5,0
74.781963,C3H6O_5,0
62.854336,C3H6O_5,0
71.770302,C3H6O_5,0
69.351907,C3H6O_5,0
67.183725,C3H6O_5,0
59.094945,C3H6O_5,0
71.080605,C3H6O_5,0
84.841165,C3H6O_5,0
63.171887,C3H6O_5,0
69.181853,C3H6O_5,0
74.568992,C3H6O_5,0
74.204354,C3H6O_5,0
71.458523,C3H6O_5,0
62.717729,C3H6O_5,0
70.66868,C3H6O_5,0
65.154703,C3H6O_5,0
61.983255,C3H6O_5,0
67.793663,C3H6O_5,0
67.002709,C3H6O_5,0
82.95018,C3H6O_5,0
62.666276,C3H6O_5,0
77.323909,C3H6O_5,0
76.30376,C3H6O_5,0
62.535898,C3H6O_5,0
68.231394,C3H6O_5,0
69.085691,C3H6O_5,0
65.322146,C3H6O_5,0
71.646359,C3H6O_5,0
66.046808,C3H6O_5,0
67.037532,C3H6O_5,0
65.276465,C3H6O_5,0
71.258809,C3H6O_5,0
71.960095,C3H6O_5,0
63.917249,C3H6O_5,0
67.679288,C3H6O_5,0
60.201014,C3H6O_5,0
63.522457,C3H6O_5,0
77.153284,C3H6O_5,0
71.159976,C3H6O_5,0
66.431618,C3H6O_5,0
68.182689,C3H6O_5,0
66.129845,C3H6O_5,0
66.452336,C3H6O_5,0
67.183294,C3H6O_5,0
72.678144,C3H6O_5,0
71.315508,C3H6O_5,0
63.621464,C3H6O_5,0
64.413422,C3H6O_5,0
78.705953,C3H6O_5,0
62.587975,C3H6O_5,0
77.71649,C3H6O_5,0
63.846896,C3H6O_5,0
73.75895,C3H6O_5,0
71.466139,C3H6O_5,0
66.553586,C3H6O_5,0
76.083225,C3H6O_5,0
62.214368,C3H6O_5,0
61.825406,C3H6O_5,0
68.783999,C3H6O_5,0
65.472121,C3H6O_5,0
60.344813,C3H6O_5,0
74.908004,C3H6O_5,0
65.752326,C3H6O_5,0
74.6456,C3H6O_5,0
71.729473,C3H6O_5,0
77.518085,C3H6O_5,0
67.151338,C3H6O_5,0
67.447524,C3H6O_5,0
70.616673,C3H6O_5,0
63.388035,C3H6O_5,0
67.362307,C3H6O_5,0
61.735308,C3H6O_5,0
63.341002,C3H6O_5,0
74.102498,C3H6O_5,0
76.546319,C3H6O_5,0
68.856511,C3H6O_5,0
71.815758,C3H6O_5,0
70.826388,C3H6O_5,0
70.694372,C3H6O_5,0
68.398244,C3H6O_5,0
75.658693,C3H6O_5,0
67.978807,C3H6O_5,0
77.58108,C3H6O_5,0
85.561853,C3H6O_5,0
76.82036,C3H6O_5,0
66.907528,C3H6O_5,0
75.730217,C3H6O_5,0
68.466333,C3H6O_5,0
64.608061,C3H6O_5,0
66.687752,C3H6O_5,0
69.696585,C3H6O_5,0
69.673187,C3H6O_5,0
66.345972,C3H6O_5,0
71.153029,C3H6O_5,0
67.34895,C3H6O_5,0
58.790974,C3H6O_5,0
74.968789,C3H6O_5,0
63.315987,C3H6O_5,0
77.319672,C3H6O_5,0
69.356406,C3H6O_5,0
65.667436,C3H6O_5,0
69.102408,C3H6O_5,0
68.691346,C3H6O_5,0
69.619873,C3H6O_5,0
67.626313,C3H6O_5,0
74.033022,C3H6O_5,0
75.529239,C3H6O_5,0
71.716657,C3H6O_5,0
68.262237,C3H6O_5,0
74.553336,C3H6O_5,0
81.038469,C3H6O_5,0
75.742607,C3H6O_5,0
65.212023,C3H6O_5,0
68.019028,C3H6O_5,0
72.548501,C3H6O_5,0
68.434331,C3H6O_5,0
61.422533,C3H6O_5,0
61.144884,C3H6O_5,0
75.435347,C3H6O_5,0
73.574059,C3H6O_5,0
58.359424,C3H6O_5,0
61.274895,C3H6O_5,0
68.311158,C3H6O_5,0
77.811941,C3H6O_5,0
63.858382,C3H6O_5,0
63.179372,C3H6O_5,0
62.937663,C3H6O_5,0
77.369671,C3H6O_5,0
74.881018,C3H6O_5,0
64.373808,C3H6O_5,0
72.840596,C3H6O_5,0
69.731983,C3H6O_5,0
70.404379,C3H6O_5,0
71.890393,C3H6O_5,0
60.596999,C3H6O_5,0
66.357088,C3H6O_5,0
65.420541,C3H6O_5,0
65.810328,C3H6O_5,0
66.045667,C3H6O_5,0
61.642712,C3H6O_5,0
66.324315,C3H6O_5,0
66.498904,C3H6O_5,0
67.67867,C3H6O_5,0
67.459189,C3H6O_5,0
68.03655,C3H6O_5,0
69.11027,C3H6O_5,0
68.38062,C3H6O_5,0
74.281906,C3H6O_5,0
72.612231,C3H6O_5,0
70.083841,C3H6O_5,0
73.639957,C3H6O_5,0
61.059271,C3H6O_5,0
73.587233,C3H6O_5,0
59.902986,C3H6O_5,0
59.542468,C3H6O_5,0
66.628718,C3H6O_5,0
66.396093,C3H6O_5,0
74.679658,C3H6O_5,0
65.840581,C3H6O_5,0
66.990396,C3H6O_5,0
70.723453,C3H6O_5,0
68.286109,C3H6O_5,0
64.726576,C3H6O_5,0
63.285495,C3H6O_5,0
69.949429,C3H6O_5,0
63.200796,C3H6O_5,0
71.852064,C3H6O_5,0
63.838217,C3H6O_5,0
68.745401,C3H6O_5,0
69.207066,C3H6O_5,0
60.610459,C3H6O_5,0
66.395472,C3H6O_5,0
68.821127,C3H6O_5,0
63.047223,C3H6O_5,0
69.001154,C3H6O_5,0
73.689396,C3H6O_5,0
66.820178,C3H6O_5,0
65.670133,C3H6O_5,0
58.409902,C3H6O_5,0
69.463422,C3H6O_5,0
68.160505,C3H6O_5,0
70.580072,C3H6O_5,0
66.431206,C3H6O_5,0
63.340336,C3H6O_5,0
72.070662,C3H6O_5,0
70.216606,C3H6O_5,0
77.259238,C3H6O_5,0
62.773881,C3H6O_5,0
72.708793,C3H6O_5,0
71.523808,C3H6O_5,0
64.54835,C3H6O_5,0
65.875448,C3H6O_5,0
65.944527,C3H6O_5,0
57.060532,C3H6O_5,0
69.063048,C3H6O_5,0
70.908608,C3H6O_5,0
67.491586,C3H6O_5,0
65.859905,C3H6O_5,0
75.401271,C3H6O_5,0
61.433354,C3H6O_5,0
65.89889,C3H6O_5,0
76.272332,C3H6O_5,0
64.171492,C3H6O_5,0
74.749584,C3H6O_5,0
67.199303,C3H6O_5,0
63.957081,C3H6O_5,0
69.455225,C3H6O_5,0
65.156917,C3H6O_5,0
65.867008,C3H6O_5,0
74.401722,C3H6O_5,0
76.672609,C3H6O_5,0
68.183319,C3H6O_5,0
70.402262,C3H6O_5,0
69.063718,C3H6O_5,0
66.920495,C3H6O_5,0
67.769537,C3H6O_5,0
73.229566,C3H6O_5,0
64.964219,C3H6O_5,0
72.620186,C3H6O_5,0
65.929185,C3H6O_5,0
75.644026,C3H6O_5,0
65.195635,C3H6O_5,0
71.182253,C3H6O_5,0
61.41158,C3H6O_5,0
67.619869,C3H6O_5,0
69.909548,C3H6O_5,0
68.374985,C3H6O_5,0
71.99744,C3H6O_5,0
71.006517,C3H6O_5,0
78.959203,C3H6O_5,0
77.144059,C3H6O_5,0
66.844902,C3H6O_5,0
73.118317,C3H6O_5,0
68.941847,C3H6O_5,0
74.277602,C3H6O_5,0
61.534082,C3H6O_5,0
61.26487,C3H6O_5,0
68.393659,C3H6O_5,0
67.716332,C3H6O_5,0
64.346846,C3H6O_5,0
68.869518,C3H6O_5,0
